timestamp,position_x,position_y,reference_x,reference_y,velocity,acceleration,jerk,contour_error,kcm_intervention
0.06,0.545299788495306,-0.0004368572253699474,0.545299788495306,0.0,24.180000000000014,660.0,20000.0,0.00043685722536994744,1.0946030408907799
0.061,0.5701197646213366,-0.00047128255433220997,0.5701197646213366,0.0,24.820000000000014,640.0,-20000.0,0.00047128255433220997,1.0274520939315412
0.062,0.5955597385374038,-0.0005077126218814755,0.5955597385374038,0.0,25.440000000000015,620.0,-20000.0,0.0005077126218814755,0.7777377659168444
0.063,0.6216397100517377,-0.0005462588478475386,0.6216397100517377,0.0,26.080000000000016,640.0,20000.0,0.0005462588478475386,1.1403626603775736
0.064,0.64833967900465,-0.0005869763320652678,0.64833967900465,0.0,26.700000000000017,620.0,-20000.0,0.0005869763320652678,1.0242887117848598
0.065,0.6756796451805795,-0.00062998213433018,0.6756796451805795,0.0,27.340000000000018,640.0,20000.0,0.00062998213433018,1.2373180358651727
0.066,0.7036396084008293,-0.0006753332344445874,0.7036396084008293,0.0,27.96000000000002,620.0,-20000.0,0.0006753332344445874,0.5295739609228047
0.067,0.7322395684239874,-0.0007231524121641622,0.7322395684239874,0.0,28.60000000000002,640.0,20000.0,0.0007231524121641622,0.8247485469514981
0.068,0.7614995250922643,-0.0007735088473061905,0.7614995250922643,0.0,29.26000000000002,660.0,20000.0,0.0007735088473061905,1.194851933153681
0.069,0.7914394782457423,-0.0008264726796823525,0.7914394782457423,0.0,29.94000000000002,680.0,20000.0,0.0008264726796823525,0.0717213386838108
0.07,0.8220394277885594,-0.0008820422491389289,0.8220394277885594,0.0,30.60000000000002,660.0,-20000.0,0.000882042249138929,1.0300406378281306
0.07100000000000001,0.853319373564007,-0.0009402855754835537,0.853319373564007,0.0,31.28000000000002,680.0,20000.0,0.0009402855754835536,0.7985991325542598
0.07200000000000001,0.8852993152919715,-0.0010013353584031087,0.8852993152919715,0.0,31.980000000000018,700.0,20000.0,0.0010013353584031087,1.3763732136375715
0.073,0.9179592528783231,-0.0010651856177302144,0.9179592528783231,0.0,32.66000000000002,680.0,-20000.0,0.0010651856177302144,1.1140195430781517
0.074,0.9513191861583454,-0.001131905573250216,0.9513191861583454,0.0,33.36000000000002,700.0,20000.0,0.001131905573250216,1.549652246108107
0.075,0.9853991148269536,-0.0012016332046022,0.9853991148269536,0.0,34.08000000000002,720.0,20000.0,0.0012016332046022,1.1383048854055398
0.076,1.0202190385598824,-0.0012745114113931954,1.0202190385598824,0.0,34.82000000000002,740.0,20000.0,0.0012745114113931954,1.3186887041086628
0.077,1.0557989570126705,-0.001350688133195658,1.0557989570126705,0.0,35.58000000000002,760.0,20000.0,0.001350688133195658,0.8931090769064751
0.078,1.0921588698196074,-0.0014303164695447165,1.0921588698196074,0.0,36.36000000000002,780.0,20000.0,0.0014303164695447163,1.287850674628749
0.079,1.1293187765926385,-0.0015135547999352355,1.1293187765926385,0.0,37.16000000000002,800.0,20000.0,0.0015135547999352355,1.05972256500162
0.08,1.1672986770941782,-0.001600490944017905,1.1672986770941782,0.0,37.98000000000002,820.0,20000.0,0.001600490944017905,1.9494206422878548
0.081,1.2060785711944035,-0.0016911197215219583,1.2060785711944035,0.0,38.780000000000015,800.0,-20000.0,0.0016911197215219583,0.6437578607376017
0.082,1.245678458662028,-0.0017855260320962202,1.245678458662028,0.0,39.600000000000016,820.0,20000.0,0.0017855260320962202,0.693796699810357
0.083,1.2860783393831068,-0.0018836979354802722,1.2860783393831068,0.0,40.40000000000001,800.0,-20000.0,0.0018836979354802722,1.409847320810596
0.084,1.3272982129299187,-0.001985799771072062,1.3272982129299187,0.0,41.22000000000001,820.0,20000.0,0.001985799771072062,1.193573205961375
0.085,1.3693580790629147,-0.00209191703848989,1.3693580790629147,0.0,42.06000000000002,840.0,20000.0,0.00209191703848989,1.7630080677526387
0.08600000000000001,1.4122779373218388,-0.0022022213170650065,1.4122779373218388,0.0,42.920000000000016,860.0,20000.0,0.0022022213170650065,0.7930874448095844
0.08700000000000001,1.456077787220989,-0.0023168895860769686,1.456077787220989,0.0,43.80000000000002,880.0,20000.0,0.0023168895860769686,0.9627983795695243
0.088,1.5007376286283984,-0.002435908345193847,1.5007376286283984,0.0,44.66000000000002,860.0,-20000.0,0.002435908345193847,1.2445430154457668
0.089,1.5462374611801064,-0.0025593496937647365,1.5462374611801064,0.0,45.50000000000002,840.0,-20000.0,0.0025593496937647365,0.8120976963641917
0.09,1.5925572845008238,-0.0026872853711019757,1.5925572845008238,0.0,46.32000000000002,820.0,-20000.0,0.0026872853711019757,1.0236140471801851
0.091,1.6397170980457751,-0.0028198991163313992,1.6397170980457751,0.0,47.160000000000025,840.0,20000.0,0.0028198991163313992,0.6733047730022745
0.092,1.6876969016800583,-0.002957169709063899,1.6876969016800583,0.0,47.980000000000025,820.0,-20000.0,0.002957169709063899,1.935142292185913
0.093,1.736476695001271,-0.003099168088516531,1.736476695001271,0.0,48.78000000000002,800.0,-20000.0,0.003099168088516531,0.7319384891972431
0.094,1.7860364775954878,-0.003245964593864498,1.7860364775954878,0.0,49.560000000000024,780.0,-20000.0,0.003245964593864498,0.7785332439560935
0.095,1.8363962488556056,-0.0033977494040570862,1.8363962488556056,0.0,50.36000000000002,800.0,20000.0,0.0033977494040570862,1.016707001521027
0.096,1.8875360086454605,-0.0035544932586423048,1.8875360086454605,0.0,51.14000000000002,780.0,-20000.0,0.0035544932586423048,1.4979201752730096
0.097,1.939475756652911,-0.003716286096989967,1.939475756652911,0.0,51.94000000000002,800.0,20000.0,0.003716286096989967,1.667387719237754
0.098,1.9922354925656949,-0.003883218458465887,1.9922354925656949,0.0,52.76000000000002,820.0,20000.0,0.003883218458465887,1.6034366736547625
0.099,2.0458352160718336,-0.004055381362433024,2.0458352160718336,0.0,53.60000000000002,840.0,20000.0,0.004055381362433024,0.8132497245668194
0.1,2.1002549270724753,-0.004232735828483271,2.1002549270724753,0.0,54.42000000000002,820.0,-20000.0,0.004232735828483271,1.197332699686939
0.101,2.155514625269569,-0.004415369795996955,2.155514625269569,0.0,55.260000000000026,840.0,20000.0,0.004415369795996955,1.205377814362409
0.10200000000000001,2.2116343103665135,-0.0046033714443550885,2.2116343103665135,0.0,56.120000000000026,860.0,20000.0,0.0046033714443550885,1.5735892566539915
0.10300000000000001,2.268593982298987,-0.004796693313201225,2.268593982298987,0.0,56.96000000000003,840.0,-20000.0,0.004796693313201225,0.29227921299357207
0.10400000000000001,2.3263736406253543,-0.004995398341529207,2.3263736406253543,0.0,57.78000000000003,820.0,-20000.0,0.004995398341529207,0.510796975558962
0.105,2.3849932846491697,-0.00519968862800337,2.3849932846491697,0.0,58.62000000000003,840.0,20000.0,0.00519968862800337,0.8591450233247444
0.106,2.4444729136423415,-0.005409771551204475,2.4444729136423415,0.0,59.48000000000003,860.0,20000.0,0.005409771551204474,0.42641212116071076
0.107,2.5047925271001303,-0.005625716689930568,2.5047925271001303,0.0,60.320000000000036,840.0,-20000.0,0.005625716689930567,0.893472763333371
0.108,2.5659321249482776,-0.005847470983728754,2.5659321249482776,0.0,61.140000000000036,820.0,-20000.0,0.005847470983728754,1.3527326181740777
0.109,2.627911706864858,-0.0060751230118550595,2.627911706864858,0.0,61.98000000000004,840.0,20000.0,0.0060751230118550595,1.1889823151592704
0.11,2.690711272339599,-0.006308738473043487,2.690711272339599,0.0,62.80000000000004,820.0,-20000.0,0.006308738473043487,1.0359436116981497
0.111,2.754350820565374,-0.006548533425614791,2.754350820565374,0.0,63.64000000000004,840.0,20000.0,0.006548533425614791,0.704866965872609
0.112,2.818850350699924,-0.006794729327789039,2.818850350699924,0.0,64.50000000000004,860.0,20000.0,0.006794729327789039,0.747505582218235
0.113,2.884189862163513,-0.007047398478065296,2.884189862163513,0.0,65.34000000000005,840.0,-20000.0,0.007047398478065296,0.6902106419560362
0.114,2.9503893545738085,-0.007306637015491183,2.9503893545738085,0.0,66.20000000000005,860.0,20000.0,0.007306637015491183,0.5887740005751383
0.115,3.017468827018608,-0.007572675598062852,3.017468827018608,0.0,67.08000000000004,880.0,20000.0,0.007572675598062852,0.450528627007052
0.116,3.0854482790928963,-0.007845614564755205,3.0854482790928963,0.0,67.98000000000005,900.0,20000.0,0.007845614564755205,1.5832559851972783
0.117,3.154347709834129,-0.008125692293409165,3.154347709834129,0.0,68.90000000000005,920.0,20000.0,0.008125692293409165,0.664035156331445
0.11800000000000001,3.2241871182393207,-0.008413152921740615,3.2241871182393207,0.0,69.84000000000005,940.0,20000.0,0.008413152921740615,0.6465182542337584
0.11900000000000001,3.2949865032634813,-0.008708246467333683,3.2949865032634813,0.0,70.80000000000004,960.0,20000.0,0.008708246467333683,0.6286421971929799
0.12,3.3667658644238285,-0.00901108538891165,3.3667658644238285,0.0,71.78000000000004,980.0,20000.0,0.00901108538891165,0.6479161094380921
0.121,3.439545201240339,-0.00932178226520096,3.439545201240339,0.0,72.78000000000004,1000.0,20000.0,0.00932178226520096,0.6930796027665456
0.122,3.5133045129720974,-0.009640424474094068,3.5133045129720974,0.0,73.76000000000005,980.0,-20000.0,0.009640424474094068,1.0500506458430128
0.123,3.5880637991311115,-0.009967124634265051,3.5880637991311115,0.0,74.76000000000005,1000.0,20000.0,0.00996712463426505,0.3520649782799658
0.124,3.663843058563136,-0.010302146922913985,3.663843058563136,0.0,75.78000000000004,1020.0,20000.0,0.010302146922913985,0.5385759965907303
0.125,3.7406622900675464,-0.010645761637086294,3.7406622900675464,0.0,76.82000000000005,1040.0,20000.0,0.010645761637086294,0.5198999395499517
0.126,3.8185414931004362,-0.01099808955525907,3.8185414931004362,0.0,77.88000000000005,1060.0,20000.0,0.01099808955525907,0.2709428240971114
0.127,3.897500666399522,-0.011359409254263741,3.897500666399522,0.0,78.96000000000005,1080.0,20000.0,0.011359409254263741,0.4821069804114866
0.128,3.977519809821799,-0.011729660473134436,3.977519809821799,0.0,80.02000000000005,1060.0,-20000.0,0.011729660473134434,2.5366099216862
0.129,4.058618922819375,-0.012108963790296651,4.058618922819375,0.0,81.10000000000005,1080.0,20000.0,0.012108963790296653,0.5824496142601053
0.13,4.14081800484946,-0.012497439544186952,4.14081800484946,0.0,82.20000000000005,1100.0,20000.0,0.012497439544186952,1.9301662610522967
0.131,4.224137055375037,-0.012895207713255492,4.224137055375037,0.0,83.32000000000005,1120.0,20000.0,0.012895207713255492,1.1265825001929612
0.132,4.308596073051017,-0.013302556714004687,4.308596073051017,0.0,84.46000000000005,1140.0,20000.0,0.013302556714004687,0.3877957094677883
0.133,4.394215057315525,-0.013719610084787528,4.394215057315525,0.0,85.62000000000005,1160.0,20000.0,0.013719610084787528,0.3235807499144217
0.134,4.480974007244011,-0.01414646756266884,4.480974007244011,0.0,86.76000000000005,1140.0,-20000.0,0.01414646756266884,1.0845576799878753
0.135,4.568852922762048,-0.014583053606765218,4.568852922762048,0.0,87.88000000000005,1120.0,-20000.0,0.014583053606765218,0.8986257344457587
0.136,4.657871802434834,-0.015029665073203108,4.657871802434834,0.0,89.02000000000005,1140.0,20000.0,0.015029665073203108,0.31131965050796045
0.137,4.748010646201386,-0.015486222221093974,4.748010646201386,0.0,90.14000000000006,1120.0,-20000.0,0.015486222221093972,1.0503471068593275
0.138,4.839249453104308,-0.01595282154725937,4.839249453104308,0.0,91.24000000000005,1100.0,-20000.0,0.01595282154725937,1.0984816210280477
0.139,4.931608222583493,-0.01642958174994133,4.931608222583493,0.0,92.36000000000006,1120.0,20000.0,0.01642958174994133,1.256878807661109
0.14,5.025066954629446,-0.016916412688348443,5.025066954629446,0.0,93.46000000000005,1100.0,-20000.0,0.016916412688348443,1.1172745421806431
0.14100000000000001,5.119605649270219,-0.017413218101792093,5.119605649270219,0.0,94.54000000000005,1080.0,-20000.0,0.017413218101792093,2.035520457847172
0.14200000000000002,5.215204306571362,-0.017919895729688565,5.215204306571362,0.0,95.60000000000005,1060.0,-20000.0,0.017919895729688565,1.3943341876219701
0.14300000000000002,5.311842925602774,-0.01843653070880018,5.311842925602774,0.0,96.64000000000006,1040.0,-20000.0,0.01843653070880018,1.115557674230728
0.14400000000000002,5.409501505412572,-0.01896320853576914,5.409501505412572,0.0,97.66000000000005,1020.0,-20000.0,0.01896320853576914,0.9740479798265514
0.145,5.508160046100542,-0.01949981763003382,5.508160046100542,0.0,98.66000000000005,1000.0,-20000.0,0.01949981763003382,1.6527639171327033
0.146,5.607838546109896,-0.02004665936704816,5.607838546109896,0.0,99.68000000000005,1020.0,20000.0,0.02004665936704816,0.13007598219786157
0.147,5.707837014856004,-0.020600056542392258,5.707837014856004,0.0,100.0,1000.0,-20000.0,0.020600056542392258,0.4489154976233903
0.148,5.807835456365602,-0.021158353642038618,5.807835456365602,0.0,100.0,980.0,-20000.0,0.021158353642038618,1.111437952717948
0.149,5.907833869835347,-0.02172165066306049,5.907833869835347,0.0,100.0,960.0,-20000.0,0.02172165066306049,0.1034802055633534
0.15,6.007832254446896,-0.022290047602434544,6.007832254446896,0.0,100.0,940.0,-20000.0,0.022290047602434544,0.09536330346566671
0.151,6.1078306105136,-0.022863444460326586,6.1078306105136,0.0,100.0,920.0,-20000.0,0.022863444460326586,0.23938304794841903
0.152,6.207828938363811,-0.02344174123697559,6.207828938363811,0.0,100.0,900.0,-20000.0,0.023441741236975587,0.3078587513087561
0.153,6.307827238340578,-0.024024837932693367,6.307827238340578,0.0,100.0,880.0,-20000.0,0.02402483793269337,0.005352095208636803
0.154,6.407825510801352,-0.024612634547864283,6.407825510801352,0.0,100.0,860.0,-20000.0,0.02461263454786428,0.39475921211723836
0.155,6.507823754932691,-0.025205231079434336,6.507823754932691,0.0,100.0,840.0,-20000.0,0.025205231079434336,0.056847807237428036
0.156,6.607821969906751,-0.025802727524253426,6.6000000000000005,0.0,100.0,820.0,-20000.0,0.025802727524253426,0.0490492150259251
0.157,6.707820156085784,-0.026405023882701117,6.707820156085784,0.0,100.0,800.0,-20000.0,0.026405023882701113,1.4186764487058037
0.158,6.807818312632248,-0.02701222015154658,6.800000000000001,0.0,100.0,780.0,-20000.0,0.02701222015154658,0.24813628911504196
0.159,6.907816438693901,-0.027624416327458278,6.907816438693901,0.0,100.0,760.0,-20000.0,0.027624416327458278,1.0256534383914164
0.16,7.007814534637894,-0.028241512410810115,7.000000000000001,0.0,100.0,740.0,-20000.0,0.028241512410810115,1.9475239747162352
0.161,7.1078125996020844,-0.028863608398185685,7.1078125996020844,0.0,100.0,720.0,-20000.0,0.028863608398185688,0.009897099025318781
0.162,7.207810632709332,-0.029490804286063186,7.199999999999999,0.0,100.0,700.0,-20000.0,0.029490804286063186,0.001780196927632094
0.163,7.307808658794946,-0.030119118682619087,7.307808658794946,0.0,100.0,680.0,-20000.0,0.030119118682619083,0.0
0.164,7.40780668488056,-0.030747433079174987,7.4,0.0,100.0,660.0,-20000.0,0.03074743307917499,2.7054749727249146
0.165,7.507804710966174,-0.03137574747573089,7.507804710966174,0.0,100.0,640.0,-20000.0,0.03137574747573089,1.0
0.166,7.607757666749119,-0.03200377868349665,7.6,0.0,99.95492880766515,620.0,-20000.0,0.03200377868349665,0.0
0.167,7.705690283023506,-0.03261911555669553,7.705690283023506,0.0,97.934549418546,600.0,-20000.0,0.03261911555669553,0.0
0.168,7.801602129684614,-0.033221755392864316,7.800000000000001,0.0,95.9137399162189,580.0,-20000.0,0.033221755392864316,0.5331447720527649
0.169,7.895492758018287,-0.03381169537261171,7.895492758018287,0.0,93.89248169087688,560.0,-20000.0,0.03381169537261171,0.19137179851531988
0.17,7.987361699461932,-0.03438893255183336,7.987361699461932,0.0,91.87075489369268,540.0,-20000.0,0.03438893255183336,0.0
0.171,8.077208464252726,-0.03495346385321821,8.077208464252726,0.0,89.84853832401716,520.0,-20000.0,0.03495346385321821,0.8984853832401716
0.17200000000000001,8.165032539949852,-0.03550528605696327,8.165032539949852,0.0,87.82580930341152,500.0,-20000.0,0.03550528605696327,0.5865082580197719
0.17300000000000001,8.250833389815723,-0.036044395790602445,8.250833389815723,0.0,85.80254353462198,480.0,-20000.0,0.036044395790602445,2.85802543534622
0.17400000000000002,8.334610451038895,-0.036570789517840596,8.334610451038895,0.0,83.77871494327908,460.0,-20000.0,0.036570789517840596,0.9814115762710571
0.17500000000000002,8.416363132778809,-0.03708446352626815,8.4,0.0,81.75429549971382,440.0,-20000.0,0.03708446352626815,0.0
0.176,8.496090814009383,-0.037585413913811816,8.496090814009383,0.0,79.72925501780931,420.0,-20000.0,0.037585413913811816,0.6613274216651917
0.177,8.57379284113485,-0.03807363657375422,8.57379284113485,0.0,77.70356092723534,400.0,-20000.0,0.03807363657375422,0.29357063770294184
0.178,8.64946852534686,-0.038549127178127904,8.64946852534686,0.0,75.67717801471397,380.0,-20000.0,0.038549127178127904,0.7567717801471397
0.179,8.72311713968668,-0.039011881159256336,8.72311713968668,0.0,73.65006812911084,360.0,-20000.0,0.039011881159256336,2.695961178193574
0.18,8.794737915770066,-0.039461893689175374,8.794737915770066,0.0,71.62218984409361,340.0,-20000.0,0.03946189368917537,1.4799092706485777
0.181,8.864330040124791,-0.03989915965662104,8.864330040124791,0.0,69.59349807079569,320.0,-20000.0,0.03989915965662104,0.6959349807079569
0.182,8.93189265008169,-0.04032367364121175,8.93189265008169,0.0,67.56394361130012,300.0,-20000.0,0.04032367364121175,0.0
0.183,8.997424829148768,-0.04073542988438271,8.997424829148768,0.0,65.53347264172218,280.0,-20000.0,0.040735429884382716,0.6388819371105812
0.184,9.060925601784241,-0.04113442225654345,9.060925601784241,0.0,63.50202611110164,260.0,-20000.0,0.04113442225654345,0.1901077032089234
0.185,9.122393927467217,-0.04152064421982234,9.122393927467217,0.0,61.46953903904877,240.0,-20000.0,0.04152064421982235,2.0
0.186,9.18182869394356,-0.0418940887856286,9.18182869394356,0.0,59.435939690907894,220.0,-20000.0,0.0418940887856286,1.0768210291862488
0.187,9.239228709497832,-0.04225474846609474,9.239228709497832,0.0,57.40114860380293,200.0,-20000.0,0.042254748466094734,0.0
0.188,9.294592694068504,-0.04260261521825112,9.294592694068504,0.0,55.365077429899614,180.0,-20000.0,0.04260261521825113,0.0
0.189,9.347919268980773,-0.042937680379514495,9.347919268980773,0.0,53.3276275539808,160.0,-20000.0,0.042937680379514495,0.5332762755398079
0.19,9.399206945016143,-0.04325993459272595,9.399206945016143,0.0,51.28868843016963,140.0,-20000.0,0.043259934592725945,0.5128868843016963
0.191,9.448454108466297,-0.04356936771852367,9.448454108466297,0.0,49.24813556618701,120.0,-20000.0,0.04356936771852367,0.14764505624771118
0.192,9.49565900472488,-0.0438659687322457,9.49565900472488,0.0,47.2058280612142,100.0,-20000.0,0.0438659687322457,1.9161103211890766
0.193,9.540819718846222,-0.044149725601775214,9.540819718846222,0.0,45.16160557277151,80.0,-20000.0,0.044149725601775214,0.0
0.194,9.583934152332754,-0.044420625141689596,9.583934152332754,0.0,43.11528454533516,60.0,-20000.0,0.044420625141689596,0.3348546276799141
0.195,9.624999995185266,-0.044678652837644765,9.6,0.0,41.066653473092884,40.0,-20000.0,0.044678652837644765,0.41066653473092884
0.196,9.664014691935975,-0.044923792632951785,9.664014691935975,0.0,39.01546688262285,20.0,-20000.0,0.044923792632951785,1.2550467252731323
0.197,9.700975399943532,-0.045156026666533254,9.700975399943532,0.0,36.96143759469058,0.0,-20000.0,0.045156026666533254,1.0303575992584229
0.198,9.735878937599676,-0.045375334947491824,9.735878937599676,0.0,34.904226635695245,-20.0,-20000.0,0.045375334947491824,1.9403719305992126
0.199,9.768721719180451,-0.04558169494576294,9.768721719180451,0.0,32.84342988196275,-40.0,-20000.0,0.04558169494576294,0.36824322778614976
0.2,9.799499671709743,-0.04577508106974614,9.799499671709743,0.0,30.77856007171714,-60.0,-20000.0,0.04577508106974614,0.7262648940086365
0.201,9.828208127118797,-0.04595546398871445,9.8,0.0,28.709022100572057,-80.0,-20000.0,0.04595546398871445,0.30176466703414917
0.202,9.85484167971201,-0.04612280973723369,9.85484167971201,0.0,26.634078327115375,-100.0,-20000.0,0.04612280973723369,0.6254026204675038
0.203,9.879393993637773,-0.04627707850545027,9.879393993637773,0.0,24.55279857698644,-120.0,-20000.0,0.046277078505450264,0.6275490522384644
0.20400000000000001,9.901857536112217,-0.0464182229628644,9.901857536112217,0.0,22.46398589429341,-140.0,-20000.0,0.0464182229628644,0.0
0.20500000000000002,9.922223196372988,-0.0465461858641146,9.922223196372988,0.0,20.366062269403887,-160.0,-20000.0,0.0465461858641146,0.0
0.20600000000000002,9.940479721036459,-0.04666089650117573,9.940479721036459,0.0,18.256885038750582,-180.0,-20000.0,0.04666089650117573,1.6292794942855835
0.20700000000000002,9.95661283843673,-0.04676226520134625,9.95661283843673,0.0,16.13343586048152,-200.0,-20000.0,0.04676226520134625,0.0
0.20800000000000002,9.970603819640923,-0.046850174285721684,9.970603819640923,0.0,13.991257379634895,-220.0,-20000.0,0.04685017428572168,0.13991257379634894
0.209,9.982426925813897,-0.046924462030303045,9.982426925813897,0.0,11.823339555574607,-240.0,-20000.0,0.04692446203030305,2.0
0.21,9.9920443725588,-0.046984891025598996,9.9920443725588,0.0,9.617636588815296,-260.0,-20000.0,0.046984891025598996,0.09617636588815297
0.211,9.999394679601213,-0.04703107497456916,9.999394679601213,0.0,7.350452134046407,-280.0,-20000.0,0.04703107497456916,0.8976078629493713
0.212,9.999425860660416,-0.04206852057720478,9.999425860660416,0.0,4.96265235587317,-300.0,-20000.0,0.04206852057720478,0.0
0.213,9.99945503111355,-0.03742595986331437,9.99945503111355,0.0,4.64265235587317,-320.0,-20000.0,0.03742595986331437,0.0464265235587317
0.214,9.999482065297736,-0.033123392438115046,9.999482065297736,0.0,4.30265235587317,-340.0,-20000.0,0.033123392438115046,0.043026523558731704
0.215,9.99950708489328,-0.0291408186713681,9.99950708489328,0.0,3.9826523558731703,-320.0,20000.0,0.0291408186713681,1.396040137807541
0.216,9.999529961274707,-0.02549823814968829,9.999529961274707,0.0,3.6426523558731705,-340.0,-20000.0,0.02549823814968829,0.8243030383170108
0.217,9.999550573521697,-0.022215650508086972,9.999550573521697,0.0,3.2826523558731706,-360.0,-20000.0,0.022215650508086972,0.03346314333109936
0.218,9.999569050859712,-0.019273056163719098,9.999569050859712,0.0,2.9426523558731708,-340.0,20000.0,0.019273056163719098,0.020204323142243033
0.219,9.999585270288472,-0.01669045473852242,9.999585270288472,0.0,2.582652355873171,-360.0,-20000.0,0.01669045473852242,0.02630398838800741
0.22,9.999599107667722,-0.014487845847282502,9.999599107667722,0.0,2.202652355873171,-380.0,-20000.0,0.014487845847282502,0.02218567850182366
0.221,9.999610685317752,-0.012645229863789274,9.999610685317752,0.0,1.842652355873171,-360.0,20000.0,0.012645229863789274,0.03036917926356537
0.222,9.999620126698833,-0.01114260716898713,9.999620126698833,0.0,1.502652355873171,-340.0,20000.0,0.011142607168987132,0.03372170260294533
0.223,9.999627305005458,-0.00999997736091432,9.999627305005458,0.0,1.142652355873171,-360.0,-20000.0,0.00999997736091432,2.01126736861564
0.224,9.999632096097368,-0.009237340054354245,9.999632096097368,0.0,0.7626523558731709,-380.0,-20000.0,0.009237340054354245,0.007785678501823516
0.225,9.999634626020088,-0.008834695646493853,9.999634626020088,0.0,0.40265235587317094,-360.0,20000.0,0.008834695646493853,0.04463378102378491
0.226,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.022652355873170937,-380.0,-20000.0,0.008812043737758794,0.42988690344535874
0.227,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-360.0,20000.0,0.008812043737758794,0.11792254292670985
0.228,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-340.0,20000.0,0.008812043737758794,0.04880847499764763
0.229,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-320.0,20000.0,0.008812043737758794,4.240739575284689e-16
0.23,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-300.0,20000.0,0.008812043737758794,0.0486493200545554
0.231,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-280.0,20000.0,0.008812043737758794,1.3150750979155716
0.232,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-260.0,20000.0,0.008812043737758794,1.5694255006453552
0.233,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-240.0,20000.0,0.008812043737758794,1.198983784845692
0.234,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-220.0,20000.0,0.008812043737758794,0.04992255959928887
0.23500000000000001,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-200.0,20000.0,0.008812043737758794,1.3620771202185815
0.23600000000000002,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-180.0,20000.0,0.008812043737758794,0.050718334314747475
0.23700000000000002,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-160.0,20000.0,0.008812043737758794,0.050877489257839
0.23800000000000002,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-140.0,20000.0,0.008812043737758794,0.8151070070913395
0.23900000000000002,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-120.0,20000.0,0.008812043737758794,0.05135495408711386
0.24,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-100.0,20000.0,0.008812043737758794,0.9843795174665325
0.241,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-80.0,20000.0,0.008812043737758794,2.0451479113065383
0.242,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-60.0,20000.0,0.008812043737758794,0.9985003114759538
0.243,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-40.0,20000.0,0.008812043737758794,0.053264813404214836
0.244,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,-20.0,20000.0,0.008812043737758794,0.05358312329039817
0.245,9.9996347683481,-0.008812043737758794,9.9996347683481,0.0,0.0,0.0,20000.0,0.008812043737758794,0.8406609288953312
0.246,9.999634893250994,-0.008792044127780922,9.999634893250994,0.0,0.02,20.0,20000.0,0.008792044127780922,0.6624362460979907
0.247,9.99963501805389,-0.008772044517178786,9.99963501805389,0.0,0.02,0.0,-20000.0,0.008772044517178786,0.20441686143387228
0.248,9.999635267419688,-0.008732045294477598,9.999635267419688,0.0,0.04,20.0,20000.0,0.008732045294477598,0.512798152892528
0.249,9.99963551650549,-0.008692046070031828,9.99963551650549,0.0,0.04,0.0,-20000.0,0.008692046070031828,1.3730878223399994
0.25,9.9996358897742,-0.00863204723112248,9.9996358897742,0.0,0.06,20.0,20000.0,0.00863204723112248,0.05791385071329983
0.251,9.99963626262292,-0.008572048389601725,9.99963626262292,0.0,0.06,0.0,-20000.0,0.008572048389601725,0.3619347290049459
0.252,9.999636759114557,-0.008492049930266221,9.999636759114557,0.0,0.08,20.0,20000.0,0.008492049930266221,0.7660184317983908
0.253,9.999637502772034,-0.00837205223456519,9.999637502772034,0.0,0.12,40.0,20000.0,0.00837205223456519,1.8110819436940675
0.254,9.99963836897245,-0.008232054914244983,9.99963836897245,0.0,0.13999999999999999,20.0,-20000.0,0.008232054914244983,0.015707261804283376
0.255,9.99963948103873,-0.008052058349531687,9.99963948103873,0.0,0.18,40.0,20000.0,0.008052058349531687,0.06354578446409401
0.256,9.999640961873808,-0.0078120629180596,9.999640961873808,0.0,0.24,60.0,20000.0,0.0078120629180595995,0.06421445063718059
0.257,9.99964293408062,-0.007492068995616863,9.99964293408062,0.0,0.32,80.0,20000.0,0.007492068995616863,0.046082742913142336
0.258,9.99964552008211,-0.007072076956887202,9.99964552008211,0.0,0.42000000000000004,100.0,20000.0,0.007072076956887202,0.06446926152355784
