step,x,y,velocity,reward,done,progress,corner_phase,turn_sign
1035,9.857371482357532,9.997496527121738,9.073934950420895,-0.058701905159320736,False,0.5035657129410618,False,1
1036,9.847917547407661,9.99749642512904,9.453934950420896,-0.05698956885226984,False,0.5038020613148085,False,1
1037,9.838063612457342,9.997496380245082,9.853934950420896,-0.05575122096389362,False,0.5040484096885665,False,1
1038,9.827789677506937,9.99749639795778,10.273934950420896,-0.05502825698301245,False,0.5043052580623266,False,1
1039,9.817075742556858,9.997496483516974,10.713934950420896,-0.0548411268997982,False,0.5045731064360787,False,1
1040,9.805901807607558,9.997496641826363,11.173934950420897,-0.05518851992468452,False,0.5048524548098111,False,1
1041,9.794247872659517,9.997496877330613,11.653934950420897,-0.05604741674183078,False,0.5051438031835123,False,1
1042,9.782093937713219,9.997497193899436,12.153934950420897,-0.05737400721385582,False,0.5054476515571696,False,1
1043,9.769420002769136,9.997497594710634,12.673934950420897,-0.0591054369523145,False,0.5057644999307718,False,1
1044,9.756206067827705,9.997498082134221,13.213934950420896,-0.061162313123429,False,0.5060948483043075,False,1
1045,9.742432132889306,9.997498657619841,13.773934950420896,-0.06345186959039115,False,0.5064391966777675,False,1
1046,9.728078197954241,9.997499321589718,14.353934950420896,-0.0658716652093829,False,0.506798045051144,False,1
1047,9.713124263022717,9.997500073339456,14.953934950420896,-0.06831366783765301,False,0.5071718934244321,False,1
1048,9.69755032809482,9.997500910948947,15.573934950420895,-0.0706685612400817,False,0.5075612417976296,False,1
1049,9.681336393170515,9.997501831205605,16.213934950420896,-0.07283010318902729,False,0.5079665901707372,False,1
1050,9.664462458249627,9.997502829542068,16.873934950420896,-0.07469936101491834,False,0.5083884385437595,False,1
1051,9.646908523331845,9.99750389999033,17.553934950420896,-0.07618865575031039,False,0.508827286916704,False,1
1052,9.62865458841672,9.99750503515417,18.253934950420895,-0.07722505762465766,False,0.5092836352895821,False,1
1053,9.609680653503682,9.997506226201462,18.973934950420894,-0.07775329355807582,False,0.5097579836624081,False,1
1054,9.58996671859205,9.997507462877758,19.713934950420892,-0.07773795073919568,False,0.5102508320351989,False,1
1055,9.56949278368106,9.997508733542247,20.473934950420894,-0.0771648884387041,False,0.5107626804079737,False,1
1056,9.54823884876989,9.997510025226902,21.253934950420895,-0.07604180177346519,False,0.5112940287807529,False,1
1057,9.526184913857694,9.997511323719278,22.053934950420896,-0.07439791494559454,False,0.5118453771535577,False,1
1058,9.503310978943645,9.997512613669127,22.873934950420896,-0.07228281618593138,False,0.5124172255264091,False,1
1059,9.479597044026967,9.99751387871855,23.713934950420896,-0.06976448084892078,False,0.5130100738993261,False,1
1060,9.455023109106977,9.997515101655152,24.573934950420895,-0.06692656147197613,False,0.5136244222723257,False,1
1061,9.429569174183122,9.99751626458717,25.453934950420894,-0.06386505283479683,False,0.5142607706454222,False,1
1062,9.403215239255017,9.997517349139233,26.353934950420893,-0.0606844649739514,False,0.5149196190186247,False,1
1063,9.375941304322474,9.99751833666705,27.273934950420895,-0.057493656719782404,False,0.5156014673919384,False,1
1064,9.347727369385522,9.997519208488882,28.213934950420896,-0.05440149586129686,False,0.5163068157653621,False,1
1065,9.318553434444427,9.997519946131417,29.173934950420897,-0.05151251895337581,False,0.5170361641388895,False,1
1066,9.28839949949969,9.997520531587252,30.153934950420897,-0.048922763794931094,False,0.517790012512508,False,1
1067,9.257245564552045,9.997520947580936,31.153934950420897,-0.04671594072583071,False,0.518568860886199,False,1
1068,9.225071629602448,9.997521177840266,32.1739349504209,-0.04496009537797603,False,0.5193732092599389,False,1
1069,9.19185769465204,9.997521207369282,33.2139349504209,-0.043704895927931066,False,0.5202035576336991,False,1
1070,9.157583759702115,9.99752102271924,34.2739349504209,-0.04297965299832711,False,0.5210604060074472,False,1
1071,9.122229824754077,9.997520612253712,35.3539349504209,-0.042792151148107006,False,0.5219442543811482,False,1
1072,9.085775889809378,9.997519966403845,36.4539349504209,-0.043128338536533854,False,0.5228556027547656,False,1
1073,9.048201954869462,9.997519077909814,37.5739349504209,-0.04395288713237919,False,0.5237949511282636,False,1
1074,9.009488019935704,9.997517942044507,38.7139349504209,-0.04521060113452942,False,0.5247627995016075,False,1
1075,8.969614085009345,9.997516556815537,39.873934950420896,-0.0468286174539729,False,0.5257596478747665,False,1
1076,8.928560150091428,9.997514923141853,41.053934950420896,-0.04871931053182948,False,0.5267859962477144,False,1
1077,8.886306215182747,9.997513045001366,42.2539349504209,-0.050783785685433645,False,0.5278423446204314,False,1
1078,8.842832280283796,9.99751092954628,43.4739349504209,-0.052915821715948386,False,0.5289291929929052,False,1
1079,8.807458325826822,9.997509076462935,35.37395450551128,-0.0596760741431993,False,0.5298135418543296,False,1
1080,8.772084371375962,9.99750711011918,35.37395450551128,-0.06224653282187325,False,0.5306978907156011,False,1
1081,8.73671041693043,9.997505050162072,35.37395450551128,-0.0645747145071132,False,0.5315822395767393,False,1
1082,8.701336462489227,9.997502917174021,35.37395450551128,-0.06656780467959725,False,0.5324665884377695,False,1
1083,8.66596250805118,9.99750073246714,35.37395450551128,-0.06814634795852707,False,0.5333509372987206,False,1
1084,8.630588553614992,9.997498517870296,35.37395450551128,-0.06924741570820181,False,0.5342352861596253,False,1
1085,8.59521459917929,9.99749629551101,35.37395450551128,-0.06982711477515967,False,0.5351196350205178,False,1
1086,8.559840644742684,9.99749408759436,35.37395450551128,-0.06986233734048194,False,0.5360039838814331,False,1
1087,8.524466690303818,9.99749191618112,35.37395450551128,-0.06935168212591657,False,0.5368883327424048,False,1
1088,8.489092735861428,9.997489802967333,35.37395450551128,-0.06831551022919467,False,0.5377726816034645,False,1
1089,8.453718781414388,9.997487769067535,35.37395450551128,-0.0667951333623765,False,0.5386570304646405,False,1
1090,8.418344826961759,9.997485834803777,35.37395450551128,-0.0648511668564527,False,0.5395413793259562,False,1
1091,8.382970872502826,9.997484019502584,35.37395450551128,-0.06256111309193338,False,0.5404257281874295,False,1
1092,8.347596918037123,9.997482341301847,35.37395450551128,-0.06001627169837661,False,0.5413100770490721,False,1
1093,8.312222963564455,9.997480816969592,35.37395450551128,-0.05731809970169045,False,0.5421944259108887,False,1
1094,8.276849009084904,9.997479461736443,35.37395450551128,-0.05457416673051927,False,0.5430787747728776,False,1
1095,8.241475054598828,9.99747828914344,35.37395450551128,-0.05189386653473133,False,0.5439631236350295,False,1
1096,8.206101100106842,9.99747731090675,35.37395450551128,-0.04938405578309307,False,0.5448474724973292,False,1
1097,8.170727145609801,9.997476536800583,35.37395450551128,-0.0471447940103573,False,0.5457318213597552,False,1
1098,8.135353191108758,9.997475974559558,35.37395450551128,-0.04526535454569125,False,0.5466161702222812,False,1
1099,8.099979236604927,9.9974756298014,35.37395450551128,-0.04382066545680233,False,0.547500519084877,False,1
1100,8.064605282099633,9.997475505970817,35.37395450551128,-0.0428683223969732,False,0.5483848679475093,False,1
1101,8.029231327594259,9.997475604305086,35.37395450551128,-0.042446292443182036,False,0.5492692168101437,False,1
1102,7.99385737309019,9.99747592382168,35.37395450551128,-0.042571400467264535,False,0.5501535656727454,False,1
1103,7.958483418588762,9.997476461328098,35.37395450551128,-0.04323865838243816,False,0.5510379145352811,False,1
1104,7.923109464091204,9.997477211453752,35.37395450551128,-0.044421464006980105,False,0.55192226339772,False,1
1105,7.88773550959859,9.997478166703635,35.37395450551128,-0.04607266161621427,False,0.5528066122600354,False,1
1106,7.852361555111799,9.997479317533205,35.37395450551128,-0.04812642190272469,False,0.5536909611222052,False,1
1107,7.816987600631476,9.997480652443754,35.37395450551128,-0.05050086639533683,False,0.5545753099842132,False,1
1108,7.781613646158008,9.997482158097297,35.37395450551128,-0.053101331711105135,False,0.5554596588460499,False,1
1109,7.7462396916915095,9.99748381944984,35.37395450551128,-0.05582414350321689,False,0.5563440077077124,False,1
1110,7.710865737231818,9.9974856199017,35.37395450551128,-0.058560749649760324,False,0.5572283565692048,False,1
1111,7.675491782778497,9.997487541463357,35.37395450551128,-0.061202047906970966,False,0.5581127054305377,False,1
1112,7.640117830330837,9.997489564935085,35.373952505533794,-0.06364273649450002,False,0.5589970542417293,False,1
1113,7.604743877887945,9.997491670099134,35.373952505533794,-0.06578550821123032,False,0.5598814030528015,False,1
1114,7.569369925448713,9.9974938359214,35.373952505533794,-0.06754493571301043,False,0.5607657518637823,False,1
1115,7.533995973011892,9.997496040761703,35.373952505533794,-0.06885087329907703,False,0.5616501006747028,False,1
1116,7.498622020576135,9.997498262590009,35.373952505533794,-0.069651254428907,False,0.5625344494855968,False,1
1117,7.46324806814005,9.997500479206542,35.373952505533794,-0.06991416747975471,False,0.5634187982964989,False,1
1118,7.427874115702262,9.997502668463603,35.373952505533794,-0.06962912799214946,False,0.5643031471074436,False,1
1119,7.392500163261461,9.99750480848686,35.373952505533794,-0.06880749668142835,False,0.5651874959184636,False,1
1120,7.357126210816459,9.997506877893908,35.373952505533794,-0.06748202655115475,False,0.5660718447295887,False,1
1121,7.321752258366233,9.997508856007915,35.373952505533794,-0.06570555716234493,False,0.5669561935408443,False,1
1122,7.286378305909972,9.99751072306422,35.373952505533794,-0.0635489081147787,False,0.5678405423522508,False,1
1123,7.251004353447102,9.997512460407814,35.373952505533794,-0.06109805571896035,False,0.5687248911638225,False,1
1124,7.2156304009773145,9.997514050679733,35.373952505533794,-0.05845070541679763,False,0.5696092399755673,False,1
1125,7.180256448500576,9.997515477990506,35.373952505533794,-0.05571239659738659,False,0.5704935887874858,False,1
1126,7.144882496017131,9.997516728078915,35.373952505533794,-0.05299229509502803,False,0.5713779375995719,False,1
1127,7.1095085435274905,9.997517788454493,35.373952505533794,-0.05039884111168122,False,0.572262286411813,False,1
1128,7.074134591032412,9.997518648522314,35.373952505533794,-0.04803542606424755,False,0.57314663522419,False,1
1129,7.038760638532872,9.997519299688866,35.373952505533794,-0.04599627070939437,False,0.5740309840366784,False,1
1130,7.003386686030022,9.997519735447908,35.373952505533794,-0.04436266887094268,False,0.5749153328492497,False,1
1131,6.968012733525148,9.99751995144548,35.373952505533794,-0.043199746519811545,False,0.5757996816618716,False,1
1132,6.932638781019615,9.997519945523404,35.373952505533794,-0.04255386541336883,False,0.5766840304745098,False,1
1133,6.897264828514815,9.997519717740854,35.373952505533794,-0.042450774800944835,False,0.5775683792871299,False,1
1134,6.86189087601211,9.997519270373756,35.373952505533794,-0.04289458488268653,False,0.5784527280996975,False,1
1135,6.82651692351278,9.997518607892054,35.373952505533794,-0.04386760294566553,False,0.5793370769121807,False,1
1136,6.791142971017969,9.997517736915048,35.373952505533794,-0.04533103871074349,False,0.5802214257245509,False,1
1137,6.755769018528642,9.997516666145252,35.373952505533794,-0.04722655076953207,False,0.5811057745367841,False,1
1138,6.720395066045543,9.997515406281442,35.373952505533794,-0.049478572460960435,False,0.5819901233488616,False,1
1139,6.685021113569172,9.997513969911763,35.373952505533794,-0.05199732446127228,False,0.5828744721607708,False,1
1140,6.649647161099756,9.997512371387945,35.373952505533794,-0.004682393985335376,False,0.5837588209725063,False,1
1141,6.614273208637248,9.99751062668191,35.373952505533794,-0.007426737909082125,False,0.584643169784069,False,1
1142,6.578899256181325,9.997508753226183,35.373952505533794,-0.010120950219044345,False,0.585527518595467,False,1
1143,6.5435253037314,9.997506769739715,35.373952505533794,-0.012657623662387964,False,0.5864118674067151,False,1
1144,6.5081513512866485,9.997504696040847,35.373952505533794,-0.014935631709951618,False,0.587296216217834,False,1
1145,6.4727773988460395,9.997502552849294,35.373952505533794,-0.01686416012530638,False,0.5881805650288492,False,1
1146,6.437403446408376,9.997500361579116,35.373952505533794,-0.018366327414787893,False,0.5890649138397908,False,1
1147,6.402029493972344,9.99749814412476,35.373952505533794,-0.019382249820963753,False,0.5899492626506916,False,1
1148,6.366655541536565,9.997495922642297,35.373952505533794,-0.019871428670471526,False,0.5908336114615861,False,1
1149,6.331281589099649,9.997493719328046,35.373952505533794,-0.019814364898569005,False,0.591717960272509,False,1
1150,6.295907636660253,9.997491556196795,35.373952505533794,-0.019213336385946425,False,0.5926023090834938,False,1
1151,6.260533684217132,9.997489454861837,35.373952505533794,-0.01809230711747553,False,0.5934866578945719,False,1
1152,6.225159731769191,9.997487436319014,35.373952505533794,-0.01649597178518724,False,0.5943710067057704,False,1
1153,6.189785779315524,9.99748552073694,35.373952505533794,-0.014487973923848528,False,0.5952553555171121,False,1
1154,6.154411826855455,9.997483727255478,35.373952505533794,-0.012148368617282867,False,0.5961397043286137,False,1
1155,6.119037874388565,9.997482073794501,35.373952505533794,-0.009570430929687169,False,0.5970240531402861,False,1
1156,6.083663921914703,9.997480576874846,35.373952505533794,-0.006856937298740491,False,0.5979084019521326,False,1
1157,6.048289969434,9.997479251453239,35.373952505533794,-0.004116068142148443,False,0.5987927507641502,False,1
1158,6.012916016946858,9.997478110772853,35.373952505533794,-0.0014570950252663127,False,0.5996770995763288,False,1
1159,5.977542064453934,9.997477166230992,35.373952505533794,0.0010139756687484337,False,0.6005614483886518,True,1
1160,5.942168111956119,9.997476427265203,35.373952505533794,0.0031986288937831432,False,0.6014457972010971,True,1
1161,5.9067941594544955,9.99747590125899,35.373952505533794,0.0050097684379327365,False,0.6023301460136378,True,1
1162,5.871420206950301,9.997475593468033,35.373952505533794,0.00637518918375666,False,0.6032144948262427,True,1
1163,5.836046254444873,9.997475506967678,35.373952505533794,0.007240455705968852,False,0.6040988436388783,True,1
1164,5.800672301939599,9.997475642622206,35.373952505533794,0.007571072443889959,False,0.6049831924515102,True,1
1165,5.765298349435861,9.997475999076203,35.373952505533794,0.007353858931750017,False,0.6058675412641036,True,1
1166,5.72992439693498,9.997476572768099,35.373952505533794,0.006597475260547738,False,0.6067518900766257,True,1
1167,5.6945504444381605,9.997477357965753,35.373952505533794,0.005332076822801974,False,0.6076362388890462,True,1
1168,5.6591764919464485,9.997478346823732,35.373952505533794,0.0036081121045347477,False,0.6085205877013389,True,1
1169,5.623802539460684,9.99747952946169,35.373952505533794,0.0014943114528961601,False,0.609404936513483,True,1
1170,5.588428586981471,9.997480894063104,35.373952505533794,-0.0009250529987725126,False,0.6102892853254633,True,1
1171,5.553054634509152,9.997482426993324,35.373952505533794,-0.0035535270111731534,False,0.6111736341372713,True,1
1172,5.517680682043795,9.997484112935819,35.373952505533794,-0.006286319582642764,False,0.6120579829489052,True,1
1173,5.48230672958519,9.99748593504521,35.373952505533794,-0.009014480656673372,False,0.6129423317603704,True,1
1174,5.446932777132857,9.997487875115581,35.373952505533794,-0.011629244638972226,False,0.6138266805716787,True,1
1175,5.411558824686068,9.997489913762392,35.373952505533794,-0.01402636656241756,False,0.6147110293828485,True,1
1176,5.376184872243873,9.997492030616156,35.373952505533794,-0.016110278031354876,False,0.6155953781939033,True,1
1177,5.340810919805138,9.99749420452597,35.373952505533794,-0.0177978972582373,False,0.6164797270048716,True,1
1178,5.305436967368593,9.997496413770845,35.373952505533794,-0.01902194130107993,False,0.6173640758157852,True,1
1179,5.2700630149328775,9.997498636276738,35.373952505533794,-0.01973360845053518,False,0.6182484246266782,True,1
1180,5.234689062496602,9.997500849837106,35.373952505533794,-0.019904523829431697,False,0.619132773437585,True,1
1181,5.199315110058396,9.997503032334784,35.373952505533794,-0.019527870639194464,False,0.6200171222485402,True,1
1182,5.163941157616967,9.997505161962977,35.373952505533794,-0.018618661953425354,False,0.6209014710595759,True,1
1183,5.128567205171152,9.997507217443143,35.373952505533794,-0.017213142223016467,False,0.6217858198707213,True,1
1184,5.093193252719963,9.997509178237605,35.373952505533794,-0.01536734235246986,False,0.6226701686820011,True,1
1185,5.057819300262623,9.997511024754752,35.373952505533794,-0.013154845952131239,False,0.6235545174934345,True,1
1186,5.0224453477986035,9.997512738544795,35.373952505533794,-0.010663855817377195,False,0.6244388663050351,True,1
1187,4.987071395327642,9.997514302484111,35.373952505533794,-0.007993677586680173,False,0.625323215116809,True,1
1188,4.951697442849752,9.997515700946336,35.373952505533794,-0.005250760761331486,False,0.6262075639287563,True,1
1189,4.916323490365222,9.997516919958496,35.373952505533794,-0.0025444549207675297,False,0.6270919127408695,True,1
1190,4.880949537874608,9.997517947340626,35.373952505533794,1.7349681253537794e-05,False,0.6279762615531348,True,1
1191,4.845575585378707,9.997518772827462,35.373952505533794,0.002332523345077167,False,0.6288606103655324,True,1
1192,4.810201632878525,9.997519388171012,35.373952505533794,0.004308768499560883,False,0.629744959178037,True,1
1193,4.774827680375242,9.997519787222968,35.373952505533794,0.005867299304662222,False,0.630629307990619,True,1
1194,4.73945372787016,9.997519965996135,35.373952505533794,0.006945982585779185,False,0.6315136568032461,True,1
1195,4.704079775364653,9.99751992270427,35.373952505533794,0.007501814881977951,False,0.6323980056158838,True,1
1196,4.668705822860111,9.997519657779932,35.373952505533794,0.0075126368561673935,False,0.6332823544284973,True,1
1197,4.633331870357887,9.997519173870156,35.373952505533794,0.006978016718281066,False,0.6341667032410528,True,1
1198,4.597957917859241,9.997518475810008,35.373952505533794,0.005919267443035846,False,0.635051052053519,True,1
1199,4.56258396536529,9.997517570574274,35.373952505533794,0.00437859709519469,False,0.6359354008658679,True,1
1200,4.527210012876964,9.997516467207772,35.373952505533794,0.0024174261367129937,False,0.636819749678076,True,1
1201,4.491836060394968,9.997515176734975,35.373952505533794,0.00011393879837738596,False,0.6377040984901259,True,1
1202,4.456462107919758,9.99751371204986,35.373952505533794,-0.002440033863581251,False,0.6385884473020061,True,1
1203,4.421088155451515,9.997512087787078,35.373952505533794,-0.005142674965269947,False,0.6394727961137122,True,1
1204,4.403401126432404,9.997511203978764,17.687029041192382,-0.06672966350343294,False,0.63991497183919,True,1
1205,4.385714097416545,9.99751025732667,17.687029041192382,-0.06940473735121307,False,0.6403571475645864,True,1
1206,4.368027068403624,9.997509257289433,17.687029041192382,-0.021904712733522014,False,0.6407993232899094,True,1
1207,4.35034003939321,9.997508213859092,17.687029041192382,-0.024129924846037976,False,0.6412414990151698,True,1
1208,4.332653010384771,9.99750713746126,17.687029041192382,-0.025991662886721313,False,0.6416836747403808,True,1
1209,4.314965981377698,9.997506038850949,17.687029041192382,-0.027415706661388657,False,0.6421258504655576,True,1
1210,4.297278952371327,9.997504929005107,17.687029041192382,-0.028345285494330602,False,0.6425680261907168,True,1
1211,4.279591923364965,9.997503819012948,17.687029041192382,-0.028743341481751936,False,0.6430102019158759,True,1
1212,4.261904894357919,9.997502719965148,17.687029041192382,-0.028594006858465124,False,0.643452377641052,True,1
1213,4.244217865349524,9.997501642843028,17.687029041192382,-0.027903236581107625,False,0.643894553366262,True,1
1214,4.226530836339169,9.997500598408838,17.687029041192382,-0.026698570908122343,False,0.6443367290915208,True,1
1215,4.20884380732632,9.997499597098217,17.687029041192382,-0.025028037442478803,False,0.6447789048168421,True,1
1216,4.1911567783105435,9.997498648915931,17.687029041192382,-0.02295823640857541,False,0.6452210805422365,True,1
1217,4.173469749291521,9.997497763335904,17.687029041192382,-0.020571685498634043,False,0.645663256267712,True,1
1218,4.155782720269066,9.997496949206559,17.687029041192382,-0.017963530139741026,False,0.6461054319932734,True,1
1219,4.138095691243127,9.997496214662405,17.687029041192382,-0.015237750334313531,False,0.6465476077189218,True,1
1220,4.120408662213791,9.997495567042767,17.687029041192382,-0.01250301529508754,False,0.6469897834446553,True,1
1221,4.1027216331812815,9.997495012818446,17.687029041192382,-0.009868351136119844,False,0.647431959170468,True,1
1222,4.085034604145949,9.997494557527068,17.687029041192382,-0.007438794337894413,False,0.6478741348963513,True,1
1223,4.067347575108255,9.997494205717754,17.687029041192382,-0.0053112042663000375,False,0.6483163106222937,True,1
1224,4.049660546068757,9.997493960905665,17.687029041192382,-0.0035704016896547022,False,0.6487584863482811,True,1
1225,4.031973517028082,9.997493825536884,17.687029041192382,-0.002285787237807398,False,0.649200662074298,True,1
1226,4.014286487986907,9.997493800963971,17.687029041192382,-0.0015085746143959657,False,0.6496428378003274,True,1
1227,3.996599458945926,9.99749388743245,17.687029041192382,-0.0012697488667120433,False,0.6500850135263518,True,1
1228,3.9789124299058267,9.997494084078356,17.687029041192382,-0.001578831109032482,False,0.6505271892523544,True,1
1229,3.961225400867262,9.99749438893687,17.687029041192382,-0.002423498947171137,False,0.6509693649783185,True,1
1230,3.943538371830822,9.997494798961945,17.687029041192382,-0.0037700777358660575,False,0.6514115407042295,True,1
1231,3.925851342797014,9.997495310056745,17.687029041192382,-0.005564883084932573,False,0.6518537164300747,True,1
1232,3.9081643137662394,9.997495917114582,17.687029041192382,-0.0077363610915409595,False,0.652295892155844,True,1
1233,3.890477284738779,9.997496614069934,17.687029041192382,-0.01019794097564774,False,0.6527380678815305,True,1
1234,3.8727902557147806,9.997497393959053,17.687029041192382,-0.012851486391733228,False,0.6531802436071306,True,1
1235,3.855103226694255,9.997498248989544,17.687029041192382,-0.015591207824134312,False,0.6536224193326436,True,1
1236,3.8374161976770744,9.997499170618227,17.687029041192382,-0.018307880092179547,False,0.6540645950580731,True,1
1237,3.8197291686629775,9.99750014963649,17.687029041192382,-0.020893196823980477,False,0.6545067707834256,True,1
1238,3.8020421396515798,9.99750117626231,17.687029041192382,-0.02324408830261011,False,0.6549489465087106,True,1
1239,3.7843551106423896,9.997502240237978,17.687029041192382,-0.02526683054307457,False,0.6553911222339402,True,1
1240,3.766668081634827,9.997503330932602,17.687029041192382,-0.02688078178527665,False,0.6558332979591294,True,1
1241,3.7489810526282468,9.997504437448322,17.687029041192382,-0.02802159744109075,False,0.6562754736842938,True,1
1242,3.7312940236219654,9.9975055487292,17.687029041192382,-0.028643795323940947,False,0.6567176494094509,True,1
1243,3.713606994615287,9.997506653671682,17.687029041192382,-0.028722568895112516,False,0.6571598251346179,True,1
1244,3.695919965607531,9.997507741235548,17.687029041192382,-0.028254776236644418,False,0.6576020008598117,True,1
1245,3.6782329365980613,9.997508800554222,17.687029041192382,-0.02725906532442789,False,0.6580441765850485,True,1
1246,3.6605459075863083,9.997509821043339,17.687029041192382,-0.025775130606554356,False,0.6584863523103422,True,1
1247,3.642858878571795,9.997510792506512,17.687029041192382,-0.023862130525137512,False,0.6589285280357051,True,1
1248,3.6251718495541527,9.997511705237201,17.687029041192382,-0.021596329069229682,False,0.6593707037611463,True,1
1249,3.6074848205331396,9.997512550115703,17.687029041192382,-0.019068055383110297,False,0.6598128794866716,True,1
1250,3.5897977915086465,9.99751331870027,17.687029041192382,-0.016378102640774196,False,0.6602550552122839,True,1
1251,3.572110762480704,9.997514003311458,17.687029041192382,-0.013633709750708671,False,0.6606972309379824,True,1
1252,3.5544237334494793,9.997514597108863,17.687029041192382,-0.010944286089958375,False,0.661139406663763,True,1
1253,3.536736704415271,9.997515094159453,17.687029041192382,-0.00841704970595359,False,0.6615815823896183,True,1
1254,3.5190496753784966,9.997515489496864,17.687029041192382,-0.006152752879413151,False,0.6620237581155376,True,1
1255,3.5013626463396763,9.997515779171017,17.687029041192382,-0.004241665455675649,False,0.6624659338415081,True,1
1256,3.4836756172994114,9.997515960287583,17.687029041192382,-0.002759976075512233,False,0.6629081095675148,True,1
1257,3.4659885882583605,9.997516031036904,17.687029041192382,-0.001766754778880843,False,0.663350285293541,True,1
1258,3.448301559217214,9.997515990712076,17.687029041192382,-0.0013015980707710905,False,0.6637924610195696,True,1
1259,3.4306145301766664,9.997515839716012,17.687029041192382,-0.001383050334686989,False,0.6642346367455834,True,1
1260,3.4129275011373874,9.997515579557415,17.687029041192382,-0.002007864526008926,False,0.6646768124715653,True,1
1261,3.3952404720999967,9.997515212835703,17.687029041192382,-0.0031511316194272523,False,0.6651189881975,True,1
1262,3.377553443065039,9.997514743215039,17.687029041192382,-0.0047672736496273006,False,0.6655611639233739,True,1
1263,3.3598664140329615,9.997514175387717,17.687029041192382,-0.0067918607562494375,False,0.6660033396491759,True,1
1264,3.342179385004097,9.997513515027281,17.687029041192382,-0.009144179792852886,False,0.6664455153748976,True,1
1265,3.3244923559786494,9.997512768731832,17.687029041192382,-0.011730452097552108,False,0.6668876911005338,True,1
1266,3.3068053269566873,9.99751194395811,17.687029041192382,-0.014447572144187482,False,0.6673298668260828,True,1
1267,3.2891182979381397,9.997511048946977,17.687029041192382,-0.017187218023639324,False,0.6677720425515465,True,1
1268,3.2714312689228002,9.997510092641093,17.687029041192382,-0.019840169886298963,False,0.66821421827693,True,1
1269,3.253744239910334,9.99750908459555,17.687029041192382,-0.02230066418060362,False,0.6686563940022416,True,1
1270,3.2360572109002916,9.997508034882403,17.687029041192382,-0.02447061009925243,False,0.6690985697274927,True,1
1271,3.218370181892127,9.99750695399004,17.687029041192382,-0.0262635001373593,False,0.6695407454526968,True,1
1272,3.2006831528852193,9.997505852718382,17.687029041192382,-0.02760785885912842,False,0.6699829211778695,True,1
1273,3.1829961238788984,9.99750474207097,17.687029041192382,-0.028450092384144726,False,0.6704250969030275,True,1
1274,3.165309094872469,9.997503633145024,17.687029041192382,-0.028756624991389982,False,0.6708672726281882,True,1
1275,3.147622065865242,9.99750253702057,17.687029041192382,-0.028515237662626237,False,0.6713094483533689,True,1
1276,3.1299350368565584,9.997501464649716,17.687029041192382,-0.02773555520146466,False,0.671751624078586,True,1
1277,3.112248007845819,9.99750042674724,17.687029041192382,-0.02644866250831345,False,0.6721937998038545,True,1
1278,3.094560978832505,9.99749943368352,17.687029041192382,-0.02470586530922566,False,0.6726359755291874,True,1
1279,3.076873949816201,9.99749849538092,17.687029041192382,-0.022576644744717784,False,0.673078151254595,True,1
1280,3.0591869207966114,9.99749762121465,17.687029041192382,-0.020145887363122245,False,0.6735203269800847,True,1
1281,3.04149989177357,9.99749681991909,17.687029041192382,-0.01751050094877231,False,0.6739625027056607,True,1
1282,3.0238128627470493,9.997496099500522,17.687029041192382,-0.014775551103606845,False,0.6744046784313237,True,1
1283,3.0061258337171606,9.997495467157128,17.687029041192382,-0.012050072601892226,False,0.674846854157071,True,1
1284,2.988438804684149,9.997494929207074,17.687029041192382,-0.009442722508806602,False,0.6752890298828962,True,1
1285,2.9707517756483846,9.99749449102538,17.687029041192382,-0.007057448357241378,False,0.6757312056087904,True,1
1286,2.9530647466103463,9.997494156990212,17.687029041192382,-0.004989344081435764,False,0.6761733813347413,True,1
1287,2.935377717570605,9.997493930439141,17.687029041192382,-0.003320858915037039,False,0.6766155570607348,True,1
1288,2.9176906885297984,9.997493813635788,17.687029041192382,-0.0021185103966961448,False,0.677057732786755,True,1
1289,2.900003659488607,9.997493807747215,17.687029041192382,-0.0014302325223986972,False,0.6774999085127847,True,1
1290,2.882316630447727,9.99749391283226,17.687029041192382,-0.0012834647667775815,False,0.6779420842388068,True,1
1291,2.864629601407841,9.997494127840945,17.687029041192382,-0.0016840581578772321,False,0.6783842599648039,True,1
1292,2.8469425723695942,9.997494450624975,17.687029041192382,-0.0026160420164019747,False,0.6788264356907601,True,1
1293,2.829255543333564,9.9974948779592,17.687029041192382,-0.004042260659212098,False,0.6792686114166608,True,1
1294,2.8115685143002414,9.997495405573837,17.687029041192382,-0.005905854683380897,False,0.679710787142494,True,1
1295,2.793881485270008,9.997496028197133,17.687029041192382,-0.008132527777058356,False,0.6801529628682499,True,1
1296,2.7761944562431227,9.997496739608046,17.687029041192382,-0.01063350868532952,False,0.680595138593922,True,1
1297,2.7585074272197114,9.99749753269839,17.687029041192382,-0.01330909024911675,False,0.6810373143195072,True,1
1298,2.740820398199761,9.997498399543868,17.687029041192382,-0.016052604423728686,False,0.681479490045006,True,1
1299,2.7231333691831208,9.99749933148325,17.687029041192382,-0.01875467480791389,False,0.681921665770422,True,1
1300,2.705446340169508,9.997500319204901,17.687029041192382,-0.021307577147550463,False,0.6823638414957622,True,1
1301,2.6877593111585183,9.997501352839837,17.687029041192382,-0.023609533973275264,False,0.6828060172210371,True,1
1302,2.6700722821496443,9.997502422060318,17.687029041192382,-0.025568772161178855,False,0.6832481929462589,True,1
