step,x,y,velocity
2041,4.7393227123,18.7356291238,7.8800611473
2042,4.7318461051,18.7379212194,7.8200611473
2043,4.7244232376,18.7402515388,7.7800611473
2044,4.7169611602,18.7423813159,7.7600611473
2045,4.7094945423,18.7443431929,7.7200611473
2046,4.7020151020,18.7461731968,7.7000611473
2047,4.6945502585,18.7478915239,7.6600611473
2048,4.6871254533,18.7495142367,7.6000611473
2049,4.6797255472,18.7510621111,7.5600611473
2050,4.6723341834,18.7525521655,7.5400611473
2051,4.6650718291,18.7544254322,7.5000611473
2052,4.6577985888,18.7561722266,7.4800611473
2053,4.6505414432,18.7578118445,7.4400611473
2054,4.6433904932,18.7597920521,7.4200611473
2055,4.6362389889,18.7616144925,7.3800611473
2056,4.6290827395,18.7633345490,7.3600611473
2057,4.6219088006,18.7649792681,7.3600611473
2058,4.6146960911,18.7665419975,7.3800611473
2059,4.6074685580,18.7680346690,7.3800611473
2060,4.6002098997,18.7694743859,7.4000611473
2061,4.5929029196,18.7708752971,7.4400611473
2062,4.5856207647,18.7726700495,7.5000611473
2063,4.5782332767,18.7743677978,7.5800611473
2064,4.5708318769,18.7764178271,7.6800611473
2065,4.5632714153,18.7783362570,7.8000611473
2066,4.5556574559,18.7805884103,7.9400611473
2067,4.5478727485,18.7826771697,8.0600611473
2068,4.5399497723,18.7846298718,8.1600611473
2069,4.5320328799,18.7869149150,8.2400611473
2070,4.5240042635,18.7890202258,8.3000611473
2071,4.5158578293,18.7909851775,8.3800611473
2072,4.5076225610,18.7928331462,8.4400611473
2073,4.4992859067,18.7945914511,8.5200611473
2074,4.4909385171,18.7967423907,8.6200611473
2075,4.4824341769,18.7987585423,8.7400611473
2076,4.4739176315,18.8011281698,8.8400611473
2077,4.4654008052,18.8037798036,8.9200611473
2078,4.4567124382,18.8062033921,9.0200611473
2079,4.4478520947,18.8084472799,9.1400611473
2080,4.4388136528,18.8105511103,9.2800611473
2081,4.4297441387,18.8130219528,9.4000611473
2082,4.4206554556,18.8157872740,9.5000611473
2083,4.4114102935,18.8184467017,9.6200611473
2084,4.4021407868,18.8213717374,9.7200611473
2085,4.3926676875,18.8240339155,9.8400611473
2086,4.3829939946,18.8264877465,9.9800611473
2087,4.3732840887,18.8292678477,10.1000611473
2088,4.3633674509,18.8318211096,10.2400611473
2089,4.3534129786,18.8346915363,10.3600611473
2090,4.3432475876,18.8373213860,10.5000611473
2091,4.3328704799,18.8397611685,10.6600611473
2092,4.3223144188,18.8420439069,10.8000611473
2093,4.3115860087,18.8442853702,10.9600611473
2094,4.3006914332,18.8464113010,11.1000611473
2095,4.2896173011,18.8484490882,11.2600611473
2096,4.2783485136,18.8504212509,11.4400611473
2097,4.2669082037,18.8523397734,11.6000611473
2098,4.2553373424,18.8543257757,11.7400611473
2099,4.2435955627,18.8562602176,11.9000611473
2100,4.2318081935,18.8587139900,12.0400611473
2101,4.2198697406,18.8610249266,12.1600611473
2102,4.2078073858,18.8632178009,12.2600611473
2103,4.1956070220,18.8653194758,12.3800611473
2104,4.1832566697,18.8673739166,12.5200611473
2105,4.1708118537,18.8698050697,12.6800611473
2106,4.1583189930,18.8726829859,12.8200611473
2107,4.1456220663,18.8753792869,12.9800611473
2108,4.1327464644,18.8779001758,13.1200611473
2109,4.1196820388,18.8802836201,13.2800611473
2110,4.1064159805,18.8825606675,13.4600611473
2111,4.0929730882,18.8847503504,13.6200611473
2112,4.0793769594,18.8868680295,13.7600611473
2113,4.0656503080,18.8889259748,13.8800611473
2114,4.0518151909,18.8909338703,13.9800611473
2115,4.0378931720,18.8928992479,14.0600611473
2116,4.0239616172,18.8954328448,14.1600611473
2117,4.0098892664,18.8978595891,14.2800611473
2118,3.9956954488,18.9001664701,14.3800611473
2119,3.9813945581,18.9025615271,14.5000611473
2120,3.9669739567,18.9048436409,14.6000611473
2121,3.9524183489,18.9070378336,14.7200611473
2122,3.9377508530,18.9091588653,14.8200611473
2123,3.9229542074,18.9112239819,14.9400611473
2124,3.9080116267,18.9132556131,15.0800611473
2125,3.8929961909,18.9158625561,15.2400611473
2126,3.8778147293,18.9183261923,15.3800611473
2127,3.8625759844,18.9211603677,15.5000611473
2128,3.8471665977,18.9238366178,15.6400611473
2129,3.8315693847,18.9263602818,15.8000611473
2130,3.8158615097,18.9292971198,15.9800611473
2131,3.7999305073,18.9321251121,16.1800611473
2132,3.7837869269,18.9347777359,16.3600611473
2133,3.7674212141,18.9373073740,16.5600611473
2134,3.7509177096,18.9403413139,16.7800611473
2135,3.7341440901,18.9432271710,17.0200611473
2136,3.7170870446,18.9459944278,17.2800611473
2137,3.6998005492,18.9488456767,17.5200611473
2138,3.6822650563,18.9515319863,17.7400611473
2139,3.6645072707,18.9540828375,17.9400611473
2140,3.6465216973,18.9565942063,18.1600611473
2141,3.6282810382,18.9590109405,18.4000611473
2142,3.6098084933,18.9613501205,18.6200611473
2143,3.5910948712,18.9636958087,18.8600611473
2144,3.5721521026,18.9659805956,19.0800611473
2145,3.5529771306,18.9683439007,19.3200611473
2146,3.5335731406,18.9706458920,19.5400611473
2147,3.5139758599,18.9730158295,19.7400611473
2148,3.4941895633,18.9753204555,19.9200611473
2149,3.4742371213,18.9775807462,20.0800611473
2150,3.4541392380,18.9798001963,20.2200611473
2151,3.4339159931,18.9819769956,20.3400611473
2152,3.4135910454,18.9841432363,20.4400611473
2153,3.3932239255,18.9866439036,20.5200611473
2154,3.3727514242,18.9891063443,20.6200611473
2155,3.3521521971,18.9915192220,20.7400611473
2156,3.3314090202,18.9939061788,20.8800611473
2157,3.3105370940,18.9962224838,21.0000611473
2158,3.2895697160,18.9985850333,21.1000611473
2159,3.2685125638,19.0008634819,21.1800611473
2160,3.2473917194,19.0031107319,21.2400611473
2161,3.2262234089,19.0052887200,21.2800611473
2162,3.2049906288,19.0074258341,21.3400611473
2163,3.1836782290,19.0095707429,21.4200611473
2164,3.1623067021,19.0117273302,21.4800611473
2165,3.1408572046,19.0139079934,21.5600611473
2166,3.1193474748,19.0160894078,21.6200611473
2167,3.0977550324,19.0182478991,21.7000611473
2168,3.0760612099,19.0203974875,21.8000611473
2169,3.0542498658,19.0225779349,21.9200611473
2170,3.0323118432,19.0248951446,22.0600611473
2171,3.0102144152,19.0272264093,22.2200611473
2172,2.9879784326,19.0295787298,22.3600611473
2173,2.9655782920,19.0318996898,22.5200611473
2174,2.9429916454,19.0341660022,22.7000611473
2175,2.9202027816,19.0364199956,22.9000611473
2176,2.8972279142,19.0386210609,23.0800611473
2177,2.8740539249,19.0408408508,23.2800611473
2178,2.8506975718,19.0430443120,23.4600611473
2179,2.8271827683,19.0452717101,23.6200611473
2180,2.8034892163,19.0475208226,23.8000611473
2181,2.7795912893,19.0497326134,24.0000611473
2182,2.7554718368,19.0519379195,24.2200611473
2183,2.7311120554,19.0541505283,24.4600611473
2184,2.7064920621,19.0563725438,24.7200611473
2185,2.6815923814,19.0586106140,25.0000611473
2186,2.6563949764,19.0608874265,25.3000611473
2187,2.6308753106,19.0631533026,25.6200611473
2188,2.6050171264,19.0654509281,25.9600611473
2189,2.5788007159,19.0677844744,26.3200611473
2190,2.5522038604,19.0701297985,26.7000611473
2191,2.5252084233,19.0725088088,27.1000611473
2192,2.4977980579,19.0749635250,27.5200611473
2193,2.4699452425,19.0774100928,27.9600611473
2194,2.4416344416,19.0798997572,28.4200611473
2195,2.4128418817,19.0823901442,28.9000611473
2196,2.3835497550,19.0849070686,29.4000611473
2197,2.3537347259,19.0874118836,29.9200611473
2198,2.3233743166,19.0898737678,30.4600611473
2199,2.2924598948,19.0924316418,31.0200611473
2200,2.2609628890,19.0949816399,31.6000611473
2201,2.2288657167,19.0975536958,32.2000611473
2202,2.1961492851,19.1001597496,32.8200611473
2203,2.1627896970,19.1027508062,33.4600611473
2204,2.1287692718,19.1053564233,34.1200611473
2205,2.0940715070,19.1080227633,34.8000611473
2206,2.0586717145,19.1106890410,35.5000611473
2207,2.0225495684,19.1133505041,36.2200611473
2208,1.9856862437,19.1160228464,36.9600611473
2209,1.9480598118,19.1186789037,37.7200611473
2210,1.9096530702,19.1213578788,38.5000611473
2211,1.8704435753,19.1240243952,39.3000611473
2212,1.8304121737,19.1266901407,40.1200611473
2213,1.7895396707,19.1293669121,40.9600611473
2214,1.7478060474,19.1320543273,41.8200611473
2215,1.7059694248,19.1346711443,41.9183816736
2216,1.6641300207,19.1372431060,41.9183816736
2217,1.6222881180,19.1397740935,41.9183816736
2218,1.5804436289,19.1422619556,41.9183816736
2219,1.5385941490,19.1446644025,41.9183816736
2220,1.4967428988,19.1470358121,41.9183816736
2221,1.4548877284,19.1493369931,41.9183816736
2222,1.4130302132,19.1515951205,41.9183816736
2223,1.3711712536,19.1538263130,41.9183816736
2224,1.3293107304,19.1560279762,41.9183816736
2225,1.2874478237,19.1581838448,41.9183816736
2226,1.2455818035,19.1602783781,41.9183816736
2227,1.2037132762,19.1623221857,41.9183816736
2228,1.1618423475,19.1643161887,41.9183816736
2229,1.1199682892,19.1662433535,41.9183816736
2230,1.0780921585,19.1681249488,41.9183816736
2231,1.0362137181,19.1699544153,41.9183816736
2232,0.9943338044,19.1717498411,41.9183816736
2233,0.9524515687,19.1734902605,41.9183816736
2234,0.9105677383,19.1751918680,41.9183816736
2235,0.8686821671,19.1768500746,41.9183816736
2236,0.8267948128,19.1784626091,41.9183816736
2237,0.7849057728,19.1800307472,41.9183816736
2238,0.7430150877,19.1815543013,41.9183816736
2239,0.7011230307,19.1830396588,41.9183816736
2240,0.6592293552,19.1844786412,41.9183816736
2241,0.6173342066,19.1858740807,41.9183816736
2242,0.5754378596,19.1872330623,41.9183816736
2243,0.5335411674,19.1885813590,41.9183816736
2244,0.4916429606,19.1898817392,41.9183816736
2245,0.4497428656,19.1911197874,41.9183816736
2246,0.4078423220,19.1923425574,41.9183816736
2247,0.3659402238,19.1935108425,41.9183816736
2248,0.3240375949,19.1946599352,41.9183816736
2249,0.2821343152,19.1957850439,41.9183816736
2250,0.2402298279,19.1968642415,41.9183816736
2251,0.1983243244,19.1979032303,41.9183816736
2252,0.1564181728,19.1989157416,41.9183816736
2253,0.1145112236,19.1998946835,41.9183816736
2254,0.0726035845,19.2008436342,41.9183816736
2255,0.0306952572,19.2017616912,41.9183816736
2256,-0.0112135920,19.2026556052,41.9183816736
2257,-0.0531229118,19.2035271754,41.9183816736
2258,-0.0950329674,19.2043626153,41.9183816736
2259,-0.1369433494,19.2051815204,41.9183816736
2260,-0.1788344700,19.2059615196,41.8983816736
2261,-0.2206862686,19.2067038608,41.8583816736
2262,-0.2625186829,19.2074104718,41.8383816736
2263,-0.3043111345,19.2081145313,41.7983816736
2264,-0.3460436625,19.2088135356,41.7383816736
2265,-0.3877362922,19.2095061168,41.6983816736
2266,-0.4293696993,19.2101497285,41.6383816736
2267,-0.4709237649,19.2107486615,41.5583816736
2268,-0.5123777459,19.2113527044,41.4583816736
2269,-0.5537517769,19.2119527322,41.3783816736
2270,-0.5950257990,19.2125526433,41.2783816736
2271,-0.6362198460,19.2131502549,41.1983816736
2272,-0.6773547129,19.2136880035,41.1383816736
2273,-0.7184102269,19.2141732609,41.0583816736
2274,-0.7594055656,19.2146727644,40.9983816736
2275,-0.8003212455,19.2151429787,40.9183816736
2276,-0.8411767685,19.2156262942,40.8583816736
2277,-0.8819921850,19.2161182861,40.8183816736
2278,-0.9227475401,19.2166149833,40.7583816736
2279,-0.9634228711,19.2171131613,40.6783816736
2280,-1.0039990238,19.2175384763,40.5783816736
2281,-1.0444557730,19.2179019187,40.4583816736
2282,-1.0847723129,19.2182872947,40.3183816736
2283,-1.1249286948,19.2186880581,40.1583816736
2284,-1.1649049654,19.2190988944,39.9783816736
2285,-1.2047211633,19.2195159126,39.8183816736
2286,-1.2443973206,19.2199360530,39.6783816736
2287,-1.2839534651,19.2203567523,39.5583816736
2288,-1.3233696177,19.2207759586,39.4183816736
2289,-1.3626265988,19.2211075632,39.2583816736
2290,-1.4017434638,19.2214520307,39.1183816736
2291,-1.4407409331,19.2217187882,38.9983816736
2292,-1.4796387873,19.2219213770,38.8983816736
2293,-1.5184168811,19.2220707964,38.7783816736
2294,-1.5570948304,19.2222536725,38.6783816736
2295,-1.5956925892,19.2224729468,38.5983816736
2296,-1.6342301782,19.2227201344,38.5383816736
2297,-1.6726881489,19.2228979165,38.4583816736
2298,-1.7110863407,19.2230186642,38.3983816736
2299,-1.7494046513,19.2230924921,38.3183816736
2300,-1.7876228236,19.2232190029,38.2183816736
2301,-1.8257208374,19.2233864190,38.0983816736
2302,-1.8637186981,19.2235854033,37.9983816736
2303,-1.9016364234,19.2238085117,37.9183816736
2304,-1.9394545153,19.2239565396,37.8183816736
2305,-1.9771924670,19.2241366838,37.7383816736
2306,-2.0148303229,19.2243356317,37.6383816736
2307,-2.0523484997,19.2244596221,37.5183816736
2308,-2.0897268283,19.2245226158,37.3783816736
2309,-2.1269452075,19.2245362099,37.2183816736
2310,-2.1639835878,19.2245460920,37.0383816736
2311,-2.2008618958,19.2244723456,36.8783816736
2312,-2.2375596128,19.2242514731,36.6983816736
2313,-2.2740556012,19.2238335103,36.4983816736
2314,-2.3103721292,19.2234665720,36.3183816736
2315,-2.3464838578,19.2227733522,36.1183816736
2316,-2.3824074251,19.2217415624,35.9383816736
2317,-2.4181358408,19.2208976253,35.7383816736
2318,-2.4536475286,19.2202080808,35.5183816736
2319,-2.4889614146,19.2196445758,35.3183816736
2320,-2.5240567798,19.2191844265,35.0983816736
2321,-2.5589531361,19.2188084490,34.8983816736
2322,-2.5936092614,19.2175662201,34.6783816736
2323,-2.6280734306,19.2165763479,34.4783816736
2324,-2.6623202195,19.2146958056,34.2983816736
2325,-2.6963147224,19.2120362183,34.0983816736
2326,-2.7300673049,19.2086866232,33.9183816736
2327,-2.7635519568,19.2047233735,33.7183816736
2328,-2.7967559806,19.2002923035,33.4983816736
2329,-2.8296846147,19.1953438415,33.2983816736
2330,-2.8625810264,19.1915158785,33.1183816736
2331,-2.8954102073,19.1886004363,32.9583816736
2332,-2.9279507295,19.1846587712,32.7783816736
2333,-2.9602108164,19.1798374006,32.6183816736
2334,-2.9924433571,19.1761888491,32.4383816736
2335,-3.0243757799,19.1714756444,32.2783816736
2336,-3.0562804290,19.1679543565,32.0983816736
2337,-3.0879416839,19.1637561230,31.9383816736
2338,-3.1192892673,19.1584207610,31.7983816736
2339,-3.1503351864,19.1521222870,31.6783816736
2340,-3.1810607996,19.1450084825,31.5383816736
2341,-3.2114912364,19.1371916277,31.4183816736
2342,-3.2422558646,19.1313282939,31.3183816736
2343,-3.2727122690,19.1243825094,31.2383816736
2344,-3.3034303410,19.1192836013,31.1383816736
2345,-3.3342406697,19.1156970086,31.0183816736
2346,-3.3646978296,19.1103765067,30.9183816736
2347,-3.3950862767,19.1053682541,30.7983816736
2348,-3.4255500180,19.1019190751,30.6583816736
2349,-3.4555702419,19.0965397221,30.4983816736
2350,-3.4857010836,19.0928297735,30.3583816736
2351,-3.5153575765,19.0871346283,30.1983816736
2352,-3.5451189613,19.0832150344,30.0183816736
2353,-3.5583667467,19.0805153613,13.5200611473
2354,-3.5712262899,19.0771206927,13.3000611473
2355,-3.5841050685,19.0747230555,13.1000611473
2356,-3.5969246143,19.0731145698,12.9200611473
2357,-3.6094301779,19.0705788175,12.7600611473
2358,-3.6218930211,19.0688654937,12.5800611473
2359,-3.6342277505,19.0678070212,12.3800611473
2360,-3.6463718991,19.0671851361,12.1600611473
2361,-3.6582061726,19.0654550974,11.9600611473
2362,-3.6696989295,19.0628692941,11.7800611473
2363,-3.6811842236,19.0611046859,11.6200611473
2364,-3.6925704091,19.0599957319,11.4400611473
2365,-3.7037949036,19.0594043806,11.2400611473
2366,-3.7148081167,19.0583874784,11.0600611473
2367,-3.7255252259,19.0563987844,10.9000611473
2368,-3.7361666310,19.0551025558,10.7200611473
2369,-3.7466999321,19.0543512503,10.5600611473
2370,-3.7570749760,19.0540285537,10.3800611473
2371,-3.7671994067,19.0526337235,10.2200611473
2372,-3.7772444251,19.0517939382,10.0800611473
2373,-3.7870403964,19.0499934483,9.9600611473
2374,-3.7965272758,19.0474571674,9.8200611473
2375,-3.8056800595,19.0443679391,9.6600611473
2376,-3.8149428240,19.0421695857,9.5200611473
2377,-3.8239110802,19.0393532883,9.4000611473
2378,-3.8329965159,19.0373668355,9.3000611473
2379,-3.8418278686,19.0347179231,9.2200611473
2380,-3.8505142663,19.0318104816,9.1600611473
2381,-3.8589504722,19.0284522172,9.0800611473
2382,-3.8671714577,19.0247404923,9.0200611473
2383,-3.8756885457,19.0220231583,8.9400611473
2384,-3.8843557657,19.0200905995,8.8800611473
2385,-3.8928053753,19.0174923733,8.8400611473
2386,-3.9014369792,19.0156788429,8.8200611473
2387,-3.9101781743,19.0145019886,8.8200611473
2388,-3.9188081808,19.0125863502,8.8400611473
2389,-3.9275983182,19.0113258070,8.8800611473
2390,-3.9362817761,19.0091992481,8.9400611473
2391,-3.9451481244,19.0077746899,8.9800611473
2392,-3.9541081123,19.0069263278,9.0000611473
2393,-3.9629609005,19.0050957960,9.0400611473
2394,-3.9719845575,19.0039190518,9.1000611473
2395,-3.9808764256,19.0018035379,9.1400611473
2396,-3.9895789995,18.9989448796,9.1600611473
2397,-3.9985192431,18.9969501953,9.1600611473
2398,-4.0075687015,18.9956664431,9.1400611473
2399,-4.0163962915,18.9934562922,9.1000611473
2400,-4.0249877992,18.9905180092,9.0800611473
2401,-4.0333230061,18.9870184333,9.0400611473
2402,-4.0419489013,18.9845213491,8.9800611473
2403,-4.0503142905,18.9813677863,8.9400611473
2404,-4.0589154050,18.9791595484,8.8800611473
2405,-4.0675979384,18.9777261294,8.8000611473
2406,-4.0760261979,18.9754124506,8.7400611473
2407,-4.0841928355,18.9724129347,8.7000611473
2408,-4.0921191004,18.9688748865,8.6800611473
2409,-4.0998041338,18.9649263526,8.6400611473
2410,-4.1072893630,18.9606512156,8.6200611473
2411,-4.1145823984,18.9561313611,8.5800611473
2412,-4.1217240887,18.9514121550,8.5600611473
2413,-4.1295210740,18.9478792146,8.5600611473
2414,-4.1377227066,18.9453591606,8.5800611473
2415,-4.1456905464,18.9421762409,8.5800611473
2416,-4.1539995200,18.9399576807,8.6000611473
2417,-4.1625218397,18.9385361592,8.6400611473
2418,-4.1708934179,18.9361680919,8.7000611473
2419,-4.1795370627,18.9346263796,8.7800611473
2420,-4.1883754254,18.9337668269,8.8800611473
2421,-4.1973702150,18.9334588323,9.0000611473
2422,-4.2063332832,18.9318857708,9.1000611473
2423,-4.2155093904,18.9309865583,9.2200611473
2424,-4.2246313790,18.9288889241,9.3600611473
2425,-4.2336017047,18.9258221967,9.4800611473
2426,-4.2423771130,18.9219790495,9.5800611473
2427,-4.2516278966,18.9191970026,9.6600611473
2428,-4.2606392423,18.9155534827,9.7200611473
2429,-4.2700437927,18.9129432672,9.7600611473
2430,-4.2792048202,18.9094064357,9.8200611473
2431,-4.2881310925,18.9051247453,9.9000611473
2432,-4.2968193896,18.9002548057,9.9600611473
2433,-4.3052797015,18.8949233571,10.0000611473
2434,-4.3144450176,18.8908738378,10.0200611473
2435,-4.3232976897,18.8861800309,10.0200611473
2436,-4.3326660895,18.8826822734,10.0000611473
2437,-4.3423067245,18.8801800793,9.9600611473
2438,-4.3515728480,18.8766943704,9.9000611473
2439,-4.3604359067,18.8724659202,9.8200611473
2440,-4.3688999457,18.8676868374,9.7200611473
2441,-4.3778076226,18.8641071075,9.6000611473
2442,-4.3869446716,18.8615060505,9.5000611473
2443,-4.3956872197,18.8579981446,9.4200611473
2444,-4.4046479048,18.8554350091,9.3200611473
2445,-4.4132154486,18.8519743847,9.2400611473
2446,-4.4219941157,18.8494296407,9.1400611473
2447,-4.4303437698,18.8460171959,9.0200611473
2448,-4.4386913220,18.8428730165,8.9200611473
2449,-4.4466451011,18.8390150275,8.8400611473
2450,-4.4548865470,18.8361051755,8.7400611473
2451,-4.4626998755,18.8324641109,8.6200611473
2452,-4.4700844061,18.8282951609,8.4800611473
2453,-4.4777758799,18.8251226780,8.3200611473
2454,-4.4849997082,18.8213707582,8.1400611473
2455,-4.4924180783,18.8185401478,7.9400611473
2456,-4.4993402178,18.8151220593,7.7200611473
2457,-4.5058116170,18.8112916139,7.5200611473
2458,-4.5125050744,18.8083781073,7.3000611473
2459,-4.5192622704,18.8061983892,7.1000611473
2460,-4.5255485985,18.8034024421,6.8800611473
2461,-4.5313627348,18.8001952267,6.6400611473
2462,-4.5367576031,18.7967149133,6.4200611473
2463,-4.5423744731,18.7940428482,6.2200611473
2464,-4.5480659167,18.7920205208,6.0400611473
2465,-4.5533399964,18.7895124543,5.8400611473
2466,-4.5581996895,18.7866896064,5.6200611473
2467,-4.5629141141,18.7840974531,5.3800611473
2468,-4.5672475020,18.7812960284,5.1600611473
2469,-4.5717194341,18.7791503281,4.9600611473
2470,-4.5760155574,18.7771474539,4.7400611473
2471,-4.5802608990,18.7756549310,4.5000611473
2472,-4.5843584133,18.7745647499,4.2400611473
2473,-4.5880341830,18.7730913859,3.9600611473
2474,-4.5915738309,18.7720137287,3.7000611473
2475,-4.5949058026,18.7712425070,3.4200611473
2476,-4.5978677645,18.7701412495,3.1600611473
2477,-4.6006383146,18.7693546080,2.8800611473
2478,-4.6031597513,18.7688077332,2.5800611473
2479,-4.6053896655,18.7684398210,2.2600611473
2480,-4.6072588863,18.7678500302,1.9600611473
2481,-4.6087932800,18.7671657485,1.6800611473
2482,-4.6101371582,18.7667068748,1.4200611473
2483,-4.6112785051,18.7664070889,1.1800611473
2484,-4.6121698032,18.7660502906,0.9600611473
2485,-4.6128084986,18.7657177906,0.7200611473
2486,-4.6132732640,18.7655332527,0.5000611473
2487,-4.6135397170,18.7653952688,0.3000611473
2488,-4.6136079850,18.7653534447,0.0800611473
2489,-4.6136079850,18.7653534447,0.0000000000
2490,-4.6136079850,18.7653534447,0.0000000000
2491,-4.6136079850,18.7653534447,0.0000000000
2492,-4.6136079850,18.7653534447,0.0000000000
2493,-4.6136079850,18.7653534447,0.0000000000
2494,-4.6136079850,18.7653534447,0.0000000000
2495,-4.6136079850,18.7653534447,0.0000000000
2496,-4.6136079850,18.7653534447,0.0000000000
2497,-4.6136079850,18.7653534447,0.0000000000
2498,-4.6136079850,18.7653534447,0.0000000000
2499,-4.6136079850,18.7653534447,0.0000000000
2500,-4.6136268825,18.7653468959,0.0200000000
2501,-4.6136848492,18.7653314085,0.0600000000
2502,-4.6137616339,18.7653089561,0.0800000000
2503,-4.6138786935,18.7652825545,0.1200000000
2504,-4.6140560457,18.7652517941,0.1800000000
2505,-4.6143034073,18.7651717175,0.2600000000
2506,-4.6146138654,18.7650941564,0.3200000000
2507,-4.6149865636,18.7649489116,0.4000000000
2508,-4.6153960424,18.7647393237,0.4600000000
2509,-4.6158551908,18.7644551006,0.5400000000
2510,-4.6163985548,18.7642006294,0.6000000000
2511,-4.6170008414,18.7639841790,0.6400000000
2512,-4.6175945715,18.7636959350,0.6600000000
2513,-4.6181958367,18.7633374937,0.7000000000
2514,-4.6188518184,18.7630406975,0.7200000000
2515,-4.6195128609,18.7626657004,0.7600000000
2516,-4.6202289068,18.7623563812,0.7800000000
2517,-4.6209125119,18.7619807696,0.7800000000
2518,-4.6216133884,18.7616868782,0.7600000000
2519,-4.6222825411,18.7613265525,0.7600000000
2520,-4.6229049346,18.7609262697,0.7400000000
2521,-4.6235344733,18.7606201962,0.7000000000
2522,-4.6241104765,18.7603412333,0.6400000000
2523,-4.6246289773,18.7600393112,0.6000000000
2524,-4.6251081993,18.7597125907,0.5800000000
2525,-4.6255680637,18.7593591438,0.5800000000
2526,-4.6260541028,18.7590809964,0.5600000000
2527,-4.6265307116,18.7588730444,0.5200000000
2528,-4.6269331103,18.7586501649,0.4600000000
2529,-4.6273199005,18.7584864780,0.4200000000
2530,-4.6277000944,18.7583621695,0.4000000000
2531,-4.6280637506,18.7581955738,0.4000000000
2532,-4.6284281355,18.7579867109,0.4200000000
2533,-4.6287763759,18.7577519162,0.4200000000
2534,-4.6291262673,18.7574851279,0.4400000000
2535,-4.6294633497,18.7572023286,0.4400000000
2536,-4.6298044817,18.7568937366,0.4600000000
2537,-4.6301650954,18.7565473875,0.5000000000
2538,-4.6306246989,18.7562274427,0.5600000000
2539,-4.6310974093,18.7558579228,0.6000000000
2540,-4.6315684799,18.7554548194,0.6200000000
2541,-4.6320544034,18.7550081893,0.6600000000
2542,-4.6326524212,18.7546072221,0.7200000000
2543,-4.6333305046,18.7542639978,0.7600000000
2544,-4.6340947241,18.7539667293,0.8200000000
2545,-4.6348599146,18.7535741947,0.8600000000
2546,-4.6357158205,18.7532368149,0.9200000000
2547,-4.6366338533,18.7529560733,0.9600000000
2548,-4.6375871575,18.7527288927,0.9800000000
2549,-4.6385400983,18.7523651567,1.0200000000
2550,-4.6395754629,18.7520578780,1.0800000000
2551,-4.6406400461,18.7515971584,1.1600000000
2552,-4.6417080781,18.7510074910,1.2200000000
2553,-4.6427610851,18.7503155544,1.2600000000
2554,-4.6438297435,18.7495407195,1.3200000000
2555,-4.6449185283,18.7486606356,1.4000000000
2556,-4.6462041840,18.7478879199,1.5000000000
2557,-4.6474983271,18.7469815019,1.5800000000
2558,-4.6489835544,18.7461963269,1.6800000000
2559,-4.6505287740,18.7453537734,1.7600000000
2560,-4.6520869476,18.7443380495,1.8600000000
2561,-4.6536744199,18.7431546933,1.9800000000
2562,-4.6552773270,18.7418291411,2.0800000000
2563,-4.6571178843,18.7406986770,2.1600000000
2564,-4.6591275803,18.7397555323,2.2200000000
2565,-4.6612510340,18.7389818759,2.2600000000
2566,-4.6634434012,18.7383558359,2.2800000000
2567,-4.6656677059,18.7378549682,2.2800000000
2568,-4.6677855902,18.7370661931,2.2600000000
2569,-4.6699161500,18.7364424022,2.2200000000
2570,-4.6720203576,18.7359546416,2.1600000000
2571,-4.6740214643,18.7352546616,2.1200000000
2572,-4.6758771311,18.7343601781,2.0600000000
2573,-4.6776102882,18.7333226009,2.0200000000
2574,-4.6792475620,18.7321739780,2.0000000000
2575,-4.6809765619,18.7312508533,1.9600000000
2576,-4.6827683071,18.7305070461,1.9400000000
2577,-4.6844751415,18.7295849201,1.9400000000
2578,-4.6861179035,18.7285158396,1.9600000000
2579,-4.6879071528,18.7276222027,2.0000000000
2580,-4.6896277271,18.7265638908,2.0200000000
2581,-4.6914887457,18.7256805961,2.0600000000
2582,-4.6934378084,18.7249542666,2.0800000000
2583,-4.6952954429,18.7240185348,2.0800000000
2584,-4.6970805944,18.7229125355,2.1000000000
2585,-4.6988157686,18.7216600299,2.1400000000
2586,-4.7005424973,18.7202967954,2.2000000000
2587,-4.7022319612,18.7188259754,2.2400000000
2588,-4.7041272109,18.7175948666,2.2600000000
2589,-4.7061482442,18.7165834199,2.2600000000
2590,-4.7080541154,18.7154064514,2.2400000000
2591,-4.7100748960,18.7144399909,2.2400000000
2592,-4.7119799800,18.7133002300,2.2200000000
2593,-4.7137621738,18.7120447679,2.1800000000
2594,-4.7156629097,18.7110187060,2.1600000000
2595,-4.7174713167,18.7098374931,2.1600000000
2596,-4.7191806113,18.7085498938,2.1400000000
2597,-4.7210020600,18.7075047504,2.1000000000
2598,-4.7229001332,18.7066540340,2.0800000000
2599,-4.7247050513,18.7056202688,2.0800000000
2600,-4.7265850665,18.7047781626,2.0600000000
2601,-4.7283378563,18.7037741069,2.0200000000
2602,-4.7301627464,18.7029557085,2.0000000000
2603,-4.7320086442,18.7022967232,1.9600000000
2604,-4.7338345337,18.7017712449,1.9000000000
2605,-4.7356453946,18.7013465300,1.8600000000
2606,-4.7373801037,18.7008661297,1.8000000000
2607,-4.7390965492,18.7004770092,1.7600000000
2608,-4.7406860261,18.6998740470,1.7000000000
